dataset,source_dataset,source_mode,method,k_shot,corruption,alpha,selected_p_threshold_mean,selected_p_threshold_std,source_validation_far_mean,source_validation_far_std,false_alarm_rate_mean,false_alarm_rate_std,power_mean,power_std,alarm_precision_mean,alarm_precision_std,coverage_gap_mean,coverage_gap_std,auroc_mean,auroc_std,ap_mean,ap_std
visa,mvtec,clean_source,source_validated_pool,8,blur,0.1,0.09247033978662281,0.004757990230491083,0.09850107066381156,0.0,0.05572222222222222,0.08213050949605515,0.4473809523809524,0.32218223901128523,0.8784004671348624,0.19963138630320001,-0.044277777777777784,0.08213050949605515,0.8738626322751323,0.0940435096768759,0.8643292737767728,0.11090033830573194
visa,mvtec,clean_source,source_validated_pool,8,blur,0.2,0.1964278566275677,0.004212169866195328,0.19914346895074947,0.0,0.12227777777777778,0.121304105976693,0.6330952380952382,0.2899622664971419,0.856102863921541,0.11542800669927,-0.07772222222222223,0.121304105976693,0.8738626322751323,0.0940435096768759,0.8643292737767728,0.11090033830573194
visa,mvtec,clean_source,source_validated_pool,8,brightness_contrast,0.05,0.03710397807872836,0.011032219633948044,0.048822269807280515,0.0008637592875196733,0.028111111111111108,0.07782438743316356,0.23067460317460317,0.29045008802746825,0.8989430496281845,0.22013833261892707,-0.021888888888888892,0.07782438743316356,0.8722813492063491,0.09625991436122273,0.8635138058634705,0.11290414032377757
visa,mvtec,clean_source,source_validated_pool,8,brightness_contrast,0.1,0.09247033978662281,0.004757990230491083,0.09850107066381156,0.0,0.05738888888888889,0.09036667649618818,0.4413095238095238,0.31897256926317324,0.8798644170624225,0.19981369289312562,-0.04261111111111112,0.09036667649618818,0.8722813492063491,0.09625991436122273,0.8635138058634705,0.11290414032377757
visa,mvtec,clean_source,source_validated_pool,8,brightness_contrast,0.2,0.1964278566275677,0.004212169866195328,0.19914346895074947,0.0,0.1282222222222222,0.13334952820667995,0.6251587301587302,0.293850839669081,0.8540154121829998,0.12012186009085032,-0.07177777777777779,0.13334952820667995,0.8722813492063491,0.09625991436122273,0.8635138058634705,0.11290414032377757
visa,mvtec,clean_source,source_validated_pool,8,clean,0.05,0.03710397807872836,0.011032219633948044,0.048822269807280515,0.0008637592875196733,0.025055555555555557,0.06524036873356981,0.2365873015873016,0.2918476622665625,0.8924480903321746,0.22741771687885948,-0.024944444444444446,0.06524036873356981,0.8769979497354498,0.09333558639720556,0.868299584928754,0.10967659960383105
visa,mvtec,clean_source,source_validated_pool,8,clean,0.1,0.09247033978662281,0.004757990230491083,0.09850107066381156,0.0,0.05683333333333333,0.0855588144755599,0.44849206349206344,0.3215545344512066,0.8805567956025336,0.20009931740135117,-0.04316666666666667,0.0855588144755599,0.8769979497354498,0.09333558639720556,0.868299584928754,0.10967659960383105
visa,mvtec,clean_source,source_validated_pool,8,clean,0.2,0.1964278566275677,0.004212169866195328,0.19914346895074947,0.0,0.12011111111111111,0.12242368262121964,0.6338888888888888,0.2887677722558492,0.8623203601537736,0.11675436248713611,-0.0798888888888889,0.12242368262121965,0.8769979497354498,0.09333558639720556,0.868299584928754,0.10967659960383105
visa,mvtec,clean_source,source_validated_pool,8,gaussian_noise,0.05,0.03710397807872836,0.011032219633948044,0.048822269807280515,0.0008637592875196733,0.02661111111111111,0.0797252619222729,0.2260714285714286,0.2811309896558246,0.9066002053669527,0.19886495044740485,-0.023388888888888893,0.0797252619222729,0.8700744708994709,0.10367677021096591,0.8624808856159968,0.116500599476013
visa,mvtec,clean_source,source_validated_pool,8,gaussian_noise,0.1,0.09247033978662281,0.004757990230491083,0.09850107066381156,0.0,0.05655555555555555,0.10787969631183598,0.41936507936507933,0.3096248257172905,0.8728904663814183,0.20208582257162794,-0.043444444444444445,0.107879696311836,0.8700744708994709,0.10367677021096591,0.8624808856159968,0.116500599476013
visa,mvtec,clean_source,source_validated_pool,8,gaussian_noise,0.2,0.1964278566275677,0.004212169866195328,0.19914346895074947,0.0,0.11366666666666665,0.13452112177420256,0.6028174603174603,0.2908231338357378,0.8529178581371231,0.13899833231137082,-0.08633333333333335,0.13452112177420253,0.8700744708994709,0.10367677021096591,0.8624808856159968,0.116500599476013
visa,mvtec,clean_source,source_validated_pool,8,jpeg,0.05,0.03710397807872836,0.011032219633948044,0.048822269807280515,0.0008637592875196733,0.029444444444444443,0.10004926595597888,0.23539682539682538,0.2910942453781527,0.9045720419705261,0.19923557224946759,-0.02055555555555556,0.10004926595597886,0.8740675264550265,0.09664781370707222,0.8678117475286407,0.11214645671429356
visa,mvtec,clean_source,source_validated_pool,8,jpeg,0.1,0.09247033978662281,0.004757990230491083,0.09850107066381156,0.0,0.06294444444444444,0.12176679830774592,0.44503968253968257,0.32830324753594364,0.8824077156214696,0.19964070256613334,-0.03705555555555556,0.12176679830774592,0.8740675264550265,0.09664781370707222,0.8678117475286407,0.11214645671429356
visa,mvtec,clean_source,source_validated_pool,8,jpeg,0.2,0.1964278566275677,0.004212169866195328,0.19914346895074947,0.0,0.13655555555555557,0.1601187961369119,0.6281349206349206,0.29902396141914656,0.8540075799235451,0.12286945755268812,-0.06344444444444446,0.1601187961369119,0.8740675264550265,0.09664781370707222,0.8678117475286407,0.11214645671429356
visa,mvtec,matched_condition,source_validated_pool,1,blur,0.05,0.04194914673404292,0.004950553927252691,0.04925053533190578,0.0,0.010388888888888888,0.03931183778560355,0.10384920634920634,0.18499067013071233,0.936048320095582,0.20269974070525304,-0.03961111111111112,0.03931183778560355,0.8049100529100529,0.14486068556072046,0.8073121653274032,0.1488390718004322
visa,mvtec,matched_condition,source_validated_pool,1,blur,0.1,0.08866905609098794,0.004293671188608897,0.09850107066381156,0.0,0.0205,0.06111279744292054,0.17845238095238095,0.25838988011018693,0.8753267881998061,0.268102709645002,-0.0795,0.06111279744292054,0.8049100529100529,0.14486068556072046,0.8073121653274032,0.1488390718004322
visa,mvtec,matched_condition,source_validated_pool,1,blur,0.2,0.18706152665251485,0.004241753224258221,0.19914346895074947,0.0,0.044333333333333336,0.11759565565851138,0.26765873015873015,0.29633679928417617,0.868062843661508,0.24697188183435706,-0.15566666666666668,0.11759565565851138,0.8049100529100529,0.14486068556072046,0.8073121653274032,0.1488390718004322
visa,mvtec,matched_condition,source_validated_pool,1,brightness_contrast,0.05,0.04229748126202907,0.004007174888219099,0.048394004282655244,0.0010578847575065738,0.010722222222222222,0.03982112389610604,0.10424603174603174,0.1892992754908123,0.9356145622643034,0.20265198713255658,-0.03927777777777778,0.03982112389610604,0.8027988095238094,0.1461887140942414,0.8073614314682082,0.1488610483150366
visa,mvtec,matched_condition,source_validated_pool,1,brightness_contrast,0.1,0.09054103681381725,0.0022272768662766635,0.09850107066381156,0.0,0.023166666666666665,0.0658550168109566,0.1839285714285714,0.259538664597693,0.8684732202075353,0.2708954282541812,-0.07683333333333334,0.0658550168109566,0.8027988095238094,0.1461887140942414,0.8073614314682082,0.1488610483150366
visa,mvtec,matched_condition,source_validated_pool,1,brightness_contrast,0.2,0.18793918732659562,0.005969928520479027,0.19743040685224839,0.000863759287519681,0.04672222222222222,0.12435519819055384,0.2632936507936508,0.29353543622659933,0.8605193066459875,0.25331894468512467,-0.1532777777777778,0.12435519819055384,0.8027988095238094,0.1461887140942414,0.8073614314682082,0.1488610483150366
visa,mvtec,matched_condition,source_validated_pool,1,clean,0.05,0.04287330034927231,0.004994582932840178,0.048822269807280515,0.0008637592875196739,0.011277777777777777,0.03990144009345654,0.10650793650793651,0.19047864539714748,0.9294251519340262,0.20365565731601548,-0.03872222222222223,0.039901440093456544,0.8090125,0.14474467627580778,0.8119511458978143,0.1483916929365962
visa,mvtec,matched_condition,source_validated_pool,1,clean,0.1,0.0882957413457608,0.003597472361297617,0.0980728051391863,0.0008637592875196712,0.022500000000000003,0.061633828483709505,0.1832936507936508,0.2608023948715468,0.8551058652073534,0.2737478084865759,-0.0775,0.06163382848370951,0.8090125,0.14474467627580778,0.8119511458978143,0.1483916929365962
