dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,1,2,blur,matched_condition,visa,source_validated_pool,0.2,0.18181818181818182,0.2,620,0.05,0.43333333333333335,0.896551724137931,-0.15000000000000002,0.8948611111111111,0.8979447335220917
visa,candle,1,2,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.03677758318739054,0.05,620,0.0,0.08333333333333333,1.0,-0.05,0.8379166666666666,0.8430105349782404
visa,candle,1,2,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.07130124777183601,0.09838709677419355,620,0.0,0.18333333333333332,1.0,-0.1,0.8379166666666666,0.8430105349782404
visa,candle,1,2,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.1746880570409982,0.2,620,0.03333333333333333,0.35,0.9130434782608695,-0.16666666666666669,0.8379166666666666,0.8430105349782404
visa,candle,1,2,clean,matched_condition,visa,source_validated_pool,0.05,0.03852889667250438,0.05,620,0.0,0.1,1.0,-0.05,0.8959722222222222,0.8995336565676739
visa,candle,1,2,clean,matched_condition,visa,source_validated_pool,0.1,0.06830122591943957,0.0967741935483871,620,0.0,0.2,1.0,-0.1,0.8959722222222222,0.8995336565676739
visa,candle,1,2,clean,matched_condition,visa,source_validated_pool,0.2,0.17290552584670232,0.2,620,0.03333333333333333,0.4666666666666667,0.9333333333333333,-0.16666666666666669,0.8959722222222222,0.8995336565676739
visa,candle,1,2,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.0338680926916221,0.05,620,0.0,0.05,1.0,-0.05,0.8752777777777778,0.8834872529488282
visa,candle,1,2,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.0748663101604278,0.1,620,0.0,0.11666666666666667,1.0,-0.1,0.8752777777777778,0.8834872529488282
visa,candle,1,2,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.17688266199649738,0.2,620,0.0,0.31666666666666665,1.0,-0.2,0.8752777777777778,0.8834872529488282
visa,candle,1,2,jpeg,matched_condition,visa,source_validated_pool,0.05,0.0338680926916221,0.05,620,0.0,0.08333333333333333,1.0,-0.05,0.9066666666666667,0.916551466453461
visa,candle,1,2,jpeg,matched_condition,visa,source_validated_pool,0.1,0.06951871657754011,0.1,620,0.0,0.16666666666666666,1.0,-0.1,0.9066666666666667,0.916551466453461
visa,candle,1,2,jpeg,matched_condition,visa,source_validated_pool,0.2,0.17825311942959002,0.19838709677419356,620,0.0,0.45,1.0,-0.2,0.9066666666666667,0.916551466453461
visa,candle,1,3,blur,matched_condition,visa,source_validated_pool,0.05,0.03208556149732621,0.041935483870967745,620,0.016666666666666666,0.31666666666666665,0.95,-0.03333333333333334,0.8768055555555555,0.8467789139864158
