dataset,source_dataset,source_mode,method,k_shot,corruption,alpha,selected_p_threshold_mean,selected_p_threshold_std,source_validation_far_mean,source_validation_far_std,false_alarm_rate_mean,false_alarm_rate_std,power_mean,power_std,alarm_precision_mean,alarm_precision_std,coverage_gap_mean,coverage_gap_std,auroc_mean,auroc_std,ap_mean,ap_std
mvtec,mvtec,clean_source,source_validated_pool,4,gaussian_noise,0.05,0.03900616490988434,0.005458902972632373,0.04864341187973197,0.0009421063603509948,0.15044413649290783,0.3171120237821162,0.4275670390631698,0.41546062234393494,0.9315009751531942,0.10268409472312859,0.10044413649290783,0.3171120237821162,0.8823912735532489,0.16686422088341887,0.9313828266233357,0.0947105243462228
mvtec,mvtec,clean_source,source_validated_pool,4,gaussian_noise,0.1,0.08874890632523655,0.005877923298595911,0.09824613178232018,0.0011112758239652963,0.2370138077712766,0.36041827103160795,0.6214496937240634,0.3883798354657942,0.9132390723229508,0.11100998975864372,0.1370138077712766,0.36041827103160795,0.8823912735532489,0.16686422088341887,0.9313828266233357,0.0947105243462228
mvtec,mvtec,clean_source,source_validated_pool,4,gaussian_noise,0.2,0.19129688573692022,0.0065892944700990585,0.19892658376537464,0.0008508606617258569,0.35130393334515936,0.3958557630764375,0.8251849446987681,0.2552209862419476,0.882596745080841,0.11705999585638893,0.15130393334515937,0.3958557630764376,0.8823912735532489,0.16686422088341887,0.9313828266233357,0.0947105243462228
mvtec,mvtec,clean_source,source_validated_pool,4,jpeg,0.05,0.03900616490988434,0.005458902972632373,0.04864341187973197,0.0009421063603509948,0.10924287036772867,0.2509822538407308,0.422455738666475,0.39948121085156346,0.9496719936752621,0.08437958815736013,0.05924287036772867,0.2509822538407308,0.9062417667772943,0.12181270574545772,0.9471378462935818,0.07107330811311101
mvtec,mvtec,clean_source,source_validated_pool,4,jpeg,0.1,0.08874890632523655,0.005877923298595911,0.09824613178232018,0.0011112758239652963,0.1995029413066699,0.3214066443705801,0.6423499987519997,0.3717043384616869,0.9260718924328353,0.10455405095673254,0.0995029413066699,0.3214066443705801,0.9062417667772943,0.12181270574545772,0.9471378462935818,0.07107330811311101
mvtec,mvtec,clean_source,source_validated_pool,4,jpeg,0.2,0.19129688573692022,0.0065892944700990585,0.19892658376537464,0.0008508606617258569,0.3685132013886847,0.3541316275696581,0.8447033799469562,0.2373000065923036,0.8800351905068804,0.10148307708991902,0.1685132013886847,0.3541316275696581,0.9062417667772943,0.12181270574545772,0.9471378462935818,0.07107330811311101
mvtec,mvtec,clean_source,source_validated_pool,8,blur,0.05,0.035516882156287524,0.011644759126522379,0.04856904500642284,0.0012768844372845988,0.06271004146478894,0.16398515224043347,0.481014597170335,0.4068515425736412,0.9702875128418368,0.06081225172264987,0.012710041464788926,0.16398515224043347,0.951433052545954,0.067699644291106,0.9683250055094974,0.0507389209079301
mvtec,mvtec,clean_source,source_validated_pool,8,blur,0.1,0.09114619936823463,0.006528716073342192,0.09842691511490297,0.0009699395693855327,0.11945974798714827,0.20469750955133517,0.7078601472501795,0.3312474206794069,0.954368379486532,0.06552592147236903,0.019459747987148272,0.20469750955133517,0.951433052545954,0.067699644291106,0.9683250055094974,0.0507389209079301
mvtec,mvtec,clean_source,source_validated_pool,8,blur,0.2,0.1960732340985167,0.0037349703201659903,0.1989233082440146,0.001153889758982755,0.2385494161076025,0.23656465871926538,0.8631701322842372,0.21202214895245905,0.9129227483153388,0.07082523152602653,0.0385494161076025,0.23656465871926535,0.951433052545954,0.067699644291106,0.9683250055094974,0.0507389209079301
mvtec,mvtec,clean_source,source_validated_pool,8,brightness_contrast,0.05,0.035516882156287524,0.011644759126522379,0.04856904500642284,0.0012768844372845988,0.06156525788579483,0.16980029741034597,0.4832846046897386,0.40743061973331796,0.9673337885979608,0.0805353005835262,0.011565257885794818,0.1698002974103459,0.9526040545445994,0.06805508935780838,0.9692050532798051,0.04993974146569242
mvtec,mvtec,clean_source,source_validated_pool,8,brightness_contrast,0.1,0.09114619936823463,0.006528716073342192,0.09842691511490297,0.0009699395693855327,0.11776438779178809,0.21023514747812033,0.7116730868115986,0.3289930825516225,0.9556431157167896,0.06610079422407715,0.01776438779178808,0.21023514747812036,0.9526040545445994,0.06805508935780838,0.9692050532798051,0.04993974146569242
mvtec,mvtec,clean_source,source_validated_pool,8,brightness_contrast,0.2,0.1960732340985167,0.0037349703201659903,0.1989233082440146,0.001153889758982755,0.23652005254920083,0.24899326018623166,0.8650884814987819,0.21051420431617998,0.9144729961696715,0.07196027499570715,0.036520052549200835,0.24899326018623166,0.9526040545445994,0.06805508935780838,0.9692050532798051,0.04993974146569242
mvtec,mvtec,clean_source,source_validated_pool,8,clean,0.05,0.035516882156287524,0.011644759126522379,0.04856904500642284,0.0012768844372845988,0.05942240074293769,0.1625124596012751,0.4831477943470056,0.40639118581827427,0.9704708005048684,0.06547963249919332,0.009422400742937678,0.16251245960127508,0.9536118787006134,0.06553416517145781,0.9696057046537986,0.049049828780840146
mvtec,mvtec,clean_source,source_validated_pool,8,clean,0.1,0.09114619936823463,0.006528716073342192,0.09842691511490297,0.0009699395693855327,0.11503334106074135,0.20382553958769847,0.7084660569145441,0.3302246602478455,0.9558796648552509,0.06514865292542533,0.015033341060741346,0.20382553958769847,0.9536118787006134,0.06553416517145781,0.9696057046537986,0.049049828780840146
mvtec,mvtec,clean_source,source_validated_pool,8,clean,0.2,0.1960732340985167,0.0037349703201659903,0.1989233082440146,0.001153889758982755,0.22869275244809026,0.24044769020806925,0.8645955776784264,0.20980003335227088,0.9167661230755855,0.0704101490398886,0.028692752448090265,0.24044769020806925,0.9536118787006134,0.06553416517145781,0.9696057046537986,0.049049828780840146
mvtec,mvtec,clean_source,source_validated_pool,8,gaussian_noise,0.05,0.035516882156287524,0.011644759126522379,0.04856904500642284,0.0012768844372845988,0.17103791288364792,0.3481454586998462,0.49397620897417926,0.4347670216424026,0.9420420831253781,0.09557508185858067,0.12103791288364789,0.3481454586998462,0.8834459344387716,0.16843732534034092,0.9332606980979569,0.09131785803117662
mvtec,mvtec,clean_source,source_validated_pool,8,gaussian_noise,0.1,0.09114619936823463,0.006528716073342192,0.09842691511490297,0.0009699395693855327,0.28394638426486285,0.3821769774315647,0.7037134873199867,0.3573372736488698,0.9049804356578575,0.10040639624501049,0.18394638426486287,0.3821769774315647,0.8834459344387716,0.16843732534034092,0.9332606980979569,0.09131785803117662
mvtec,mvtec,clean_source,source_validated_pool,8,gaussian_noise,0.2,0.1960732340985167,0.0037349703201659903,0.1989233082440146,0.001153889758982755,0.4174236039652625,0.3891338457527131,0.8499872056466115,0.24559750119782792,0.8636040442531362,0.09796278278111958,0.2174236039652625,0.3891338457527131,0.8834459344387716,0.16843732534034092,0.9332606980979569,0.09131785803117662
mvtec,mvtec,clean_source,source_validated_pool,8,jpeg,0.05,0.035516882156287524,0.011644759126522379,0.04856904500642284,0.0012768844372845988,0.143254464430508,0.3087370418659265,0.4961442293041756,0.41924750546505396,0.9538320540283779,0.08410473186503967,0.09325446443050799,0.3087370418659265,0.9055742602786377,0.12757752823407256,0.94888706853223,0.06855935313758091
mvtec,mvtec,clean_source,source_validated_pool,8,jpeg,0.1,0.09114619936823463,0.006528716073342192,0.09842691511490297,0.0009699395693855327,0.25188910099953216,0.35667832491062273,0.7153934511649542,0.3364388772478585,0.9202540267764319,0.09167201300661476,0.15188910099953215,0.35667832491062273,0.9055742602786377,0.12757752823407256,0.94888706853223,0.06855935313758091
mvtec,mvtec,clean_source,source_validated_pool,8,jpeg,0.2,0.1960732340985167,0.0037349703201659903,0.1989233082440146,0.001153889758982755,0.3855416656908363,0.35607175154815696,0.8673640594483817,0.2181524137459326,0.8768611376673149,0.08529366234153203,0.1855416656908363,0.35607175154815696,0.9055742602786377,0.12757752823407256,0.94888706853223,0.06855935313758091
mvtec,mvtec,matched_condition,source_validated_pool,1,blur,0.05,0.040979356526272916,0.005052506464345308,0.04836759572733426,0.0014429714799691303,0.06446424375392673,0.17430854987712022,0.4707733042036608,0.34500330720246747,0.9642425010784605,0.09409537389686863,0.014464243753926728,0.17430854987712022,0.9017243259766333,0.11111132489298814,0.9408683841673328,0.08058758402449995
mvtec,mvtec,matched_condition,source_validated_pool,1,blur,0.1,0.08940154162450681,0.005035590916028607,0.09849483459965656,0.0008830974344119061,0.12542909055644505,0.2255683718300637,0.619238160211563,0.29540607145686026,0.9420103547782247,0.08625273963754729,0.02542909055644504,0.2255683718300637,0.9017243259766333,0.11111132489298814,0.9408683841673328,0.08058758402449995
