dataset,class,k_shot,seed,support_calibration_mode,residual_index,loio_residual
visa,fryum,2,3,loio_conformal,0,19.197099685668945
visa,fryum,2,3,loio_conformal,1,19.19081687927246
visa,fryum,2,4,loio_conformal,0,20.092302322387695
visa,fryum,2,4,loio_conformal,1,19.10126304626465
visa,fryum,4,0,loio_conformal,0,16.797887802124023
visa,fryum,4,0,loio_conformal,1,17.319440841674805
visa,fryum,4,0,loio_conformal,2,15.330567359924316
visa,fryum,4,0,loio_conformal,3,15.692804336547852
visa,fryum,4,1,loio_conformal,0,16.95557403564453
visa,fryum,4,1,loio_conformal,1,16.00712013244629
visa,fryum,4,1,loio_conformal,2,13.141820907592773
visa,fryum,4,1,loio_conformal,3,16.4331111907959
visa,fryum,4,2,loio_conformal,0,16.167131423950195
visa,fryum,4,2,loio_conformal,1,14.92592716217041
visa,fryum,4,2,loio_conformal,2,13.815650939941406
visa,fryum,4,2,loio_conformal,3,14.886103630065918
visa,fryum,4,3,loio_conformal,0,16.360715866088867
visa,fryum,4,3,loio_conformal,1,14.578924179077148
visa,fryum,4,3,loio_conformal,2,17.048816680908203
visa,fryum,4,3,loio_conformal,3,15.44687557220459
visa,fryum,4,4,loio_conformal,0,15.769196510314941
visa,fryum,4,4,loio_conformal,1,14.52254581451416
visa,fryum,4,4,loio_conformal,2,13.393065452575684
visa,fryum,4,4,loio_conformal,3,15.365739822387695
visa,fryum,8,0,loio_conformal,0,15.957772254943848
visa,fryum,8,0,loio_conformal,1,17.359474182128906
visa,fryum,8,0,loio_conformal,2,16.50313949584961
visa,fryum,8,0,loio_conformal,3,12.528670310974121
visa,fryum,8,0,loio_conformal,4,15.804306983947754
visa,fryum,8,0,loio_conformal,5,14.424314498901367
visa,fryum,8,0,loio_conformal,6,16.125783920288086
visa,fryum,8,0,loio_conformal,7,14.719534873962402
visa,fryum,8,1,loio_conformal,0,16.66079330444336
visa,fryum,8,1,loio_conformal,1,14.017684936523438
visa,fryum,8,1,loio_conformal,2,15.970133781433105
visa,fryum,8,1,loio_conformal,3,14.095366477966309
visa,fryum,8,1,loio_conformal,4,13.116673469543457
visa,fryum,8,1,loio_conformal,5,17.471757888793945
visa,fryum,8,1,loio_conformal,6,14.436807632446289
visa,fryum,8,1,loio_conformal,7,15.808687210083008
visa,fryum,8,2,loio_conformal,0,15.812516212463379
visa,fryum,8,2,loio_conformal,1,14.040400505065918
visa,fryum,8,2,loio_conformal,2,14.313186645507812
visa,fryum,8,2,loio_conformal,3,14.563090324401855
visa,fryum,8,2,loio_conformal,4,12.99395751953125
visa,fryum,8,2,loio_conformal,5,14.355292320251465
visa,fryum,8,2,loio_conformal,6,14.536202430725098
visa,fryum,8,2,loio_conformal,7,19.509960174560547
visa,fryum,8,3,loio_conformal,0,13.576457023620605
visa,fryum,8,3,loio_conformal,1,16.930599212646484
visa,fryum,8,3,loio_conformal,2,15.199297904968262
visa,fryum,8,3,loio_conformal,3,15.646665573120117
visa,fryum,8,3,loio_conformal,4,14.292755126953125
visa,fryum,8,3,loio_conformal,5,15.771527290344238
visa,fryum,8,3,loio_conformal,6,14.998393058776855
visa,fryum,8,3,loio_conformal,7,13.965505599975586
visa,fryum,8,4,loio_conformal,0,16.56852149963379
