dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
visa,cashew,8,0,loio_conformal,15.812809944152832,0.5828533172607422,15.008309602737427,16.196964263916016,15.646316170692444,0.7664178189878647,8
visa,cashew,8,1,loio_conformal,16.55256175994873,1.2200579643249512,15.210384845733643,17.11816692352295,16.348602771759033,1.1633918606472213,8
visa,cashew,8,2,loio_conformal,15.077319622039795,0.8545694351196289,14.251006364822388,16.74648666381836,15.816360592842102,1.835975871926796,8
visa,cashew,8,3,loio_conformal,15.812519550323486,0.39178943634033203,15.303570032119751,16.148951530456543,15.911785125732422,1.08522466993004,8
visa,cashew,8,4,loio_conformal,15.529605388641357,0.9270262718200684,14.650894165039062,16.37980604171753,15.553199410438538,1.0493075791023994,8
visa,chewinggum,1,0,patch_split_conformal,11.526886940002441,0.0,11.526886940002441,11.526886940002441,11.526886940002441,0.0,1
visa,chewinggum,1,1,patch_split_conformal,15.72688102722168,0.0,15.72688102722168,15.72688102722168,15.72688102722168,0.0,1
visa,chewinggum,1,2,patch_split_conformal,11.334550857543945,0.0,11.334550857543945,11.334550857543945,11.334550857543945,0.0,1
visa,chewinggum,1,3,patch_split_conformal,13.571105003356934,0.0,13.571105003356934,13.571105003356934,13.571105003356934,0.0,1
visa,chewinggum,1,4,patch_split_conformal,11.759774208068848,0.0,11.759774208068848,11.759774208068848,11.759774208068848,0.0,1
visa,chewinggum,2,0,loio_conformal,20.140737533569336,0.07594871520996094,20.102763175964355,20.178711891174316,20.140737533569336,0.07594871520996094,2
visa,chewinggum,2,1,loio_conformal,17.923330307006836,0.9758663177490234,17.435397148132324,18.411263465881348,17.923330307006836,0.9758663177490234,2
visa,chewinggum,2,2,loio_conformal,15.63250732421875,0.08298587799072266,15.591014385223389,15.674000263214111,15.63250732421875,0.08298587799072266,2
visa,chewinggum,2,3,loio_conformal,15.98522424697876,1.298081874847412,15.336183309555054,16.634265184402466,15.98522424697876,1.298081874847412,2
visa,chewinggum,2,4,loio_conformal,18.16076374053955,0.7629232406616211,17.77930212020874,18.54222536087036,18.16076374053955,0.7629232406616211,2
visa,chewinggum,4,0,loio_conformal,17.03927230834961,1.0853829383850098,15.999528646469116,18.792078971862793,17.7523353099823,2.0951925878035738,4
visa,chewinggum,4,1,loio_conformal,16.88884735107422,0.21383285522460938,16.521756172180176,17.049748420715332,16.68265724182129,0.5624154614747481,4
visa,chewinggum,4,2,loio_conformal,15.654917240142822,1.620138168334961,14.172992467880249,17.906857013702393,16.42493224143982,2.720440351043511,4
visa,chewinggum,4,3,loio_conformal,13.713650226593018,0.5076370239257812,13.224169492721558,14.579529047012329,14.09004831314087,1.045716830924634,4
visa,chewinggum,4,4,loio_conformal,16.60594940185547,1.4315180778503418,15.230700731277466,18.07193422317505,16.696685552597046,1.5384445706717889,4
visa,chewinggum,8,0,loio_conformal,15.64676284790039,0.8854422569274902,14.971239805221558,16.812974452972412,16.067546010017395,1.5165607713948694,8
visa,chewinggum,8,1,loio_conformal,15.424746036529541,0.07973957061767578,15.161094427108765,15.49134874343872,15.33521282672882,0.7791801700375572,8
visa,chewinggum,8,2,loio_conformal,14.46930456161499,1.0639333724975586,13.879908561706543,16.566837310791016,15.11261773109436,1.6029193585443788,8
visa,chewinggum,8,3,loio_conformal,13.955326080322266,1.0074877738952637,13.128425359725952,14.91667366027832,14.184840083122253,1.3047591007442296,8
visa,chewinggum,8,4,loio_conformal,15.552989959716797,1.2701025009155273,14.29789686203003,16.363763332366943,15.748931527137756,1.4986194628502019,8
visa,fryum,1,0,patch_split_conformal,10.987625122070312,0.0,10.987625122070312,10.987625122070312,10.987625122070312,0.0,1
