dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,1,4,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18292682926829268,0.19914346895074947,467,0.016666666666666666,0.2,0.9230769230769231,-0.18333333333333335,0.8070833333333333,0.8144248717392428
visa,candle,1,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,467,0.0,0.0,,-0.05,0.8113888888888888,0.8381841226814498
visa,candle,1,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.0935412026726058,0.09850107066381156,467,0.0,0.016666666666666666,1.0,-0.1,0.8113888888888888,0.8381841226814498
visa,candle,1,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.19599109131403117,0.19914346895074947,467,0.0,0.06666666666666667,1.0,-0.2,0.8113888888888888,0.8381841226814498
visa,candle,1,4,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.029082774049217,0.047109207708779445,467,0.0,0.016666666666666666,1.0,-0.05,0.7993055555555554,0.814477202619893
visa,candle,1,4,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.09813084112149532,0.09850107066381156,467,0.0,0.06666666666666667,1.0,-0.1,0.7993055555555554,0.814477202619893
visa,candle,1,4,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.18421052631578946,0.19914346895074947,467,0.0,0.11666666666666667,1.0,-0.2,0.7993055555555554,0.814477202619893
visa,candle,2,0,blur,matched_condition,mvtec,source_validated_pool,0.05,0.04484304932735426,0.04925053533190578,467,0.18333333333333332,0.6333333333333333,0.7755102040816326,0.1333333333333333,0.8465277777777779,0.8223311187313724
visa,candle,2,0,blur,matched_condition,mvtec,source_validated_pool,0.1,0.09558823529411764,0.09850107066381156,467,0.25,0.75,0.75,0.15,0.8465277777777779,0.8223311187313724
visa,candle,2,0,blur,matched_condition,mvtec,source_validated_pool,0.2,0.18850574712643678,0.19700214132762311,467,0.4,0.9333333333333333,0.7,0.2,0.8465277777777779,0.8223311187313724
visa,candle,2,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.045454545454545456,0.04925053533190578,467,0.23333333333333334,0.5833333333333334,0.7142857142857143,0.18333333333333335,0.8145833333333334,0.7872772645685774
visa,candle,2,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.09090909090909091,0.09850107066381156,467,0.26666666666666666,0.75,0.7377049180327869,0.16666666666666666,0.8145833333333334,0.7872772645685774
visa,candle,2,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18778280542986425,0.19914346895074947,467,0.4166666666666667,0.9,0.6835443037974683,0.21666666666666667,0.8145833333333334,0.7872772645685774
visa,candle,2,0,clean,matched_condition,mvtec,source_validated_pool,0.05,0.0392156862745098,0.04925053533190578,467,0.15,0.6166666666666667,0.8043478260869565,0.09999999999999999,0.85625,0.817309773765243
